inter_id,user_id,book_id,borrow_time,return_time,renew_time,renew_cnt,borrow_year,borrow_month,borrow_dow,borrow_hour,borrow_duration_days,renew_gap_days
21349,1332,12636,2020-12-26 09:05:54,2021-01-21 21:54:35,,0,2020,12,5,9,26.53380787037037,
8246,383,4614,2021-06-29 11:50:57,2021-07-03 08:31:27,,0,2021,6,1,11,3.861458333333333,
92235,1265,51654,2021-04-16 14:54:29,2021-06-21 18:24:33,2021-06-09 11:15:47,2,2021,4,4,14,66.14587962962963,53.848125
9081,1072,5052,2024-04-21 11:16:39,2024-05-28 10:08:29,2024-05-19 12:51:58,1,2024,4,6,11,36.95266203703704,28.06619212962963
11609,858,6542,2020-09-04 14:54:22,2020-12-16 19:48:49,2020-11-02 21:54:29,2,2020,9,4,14,103.20447916666669,59.29174768518519
65006,365,36577,2024-04-12 12:26:32,2024-04-12 15:54:24,,0,2024,4,4,12,0.1443518518518518,
98740,211,55606,2022-11-16 12:05:23,2022-12-26 16:06:33,,0,2022,11,2,12,40.16747685185185,
12599,833,7052,2022-05-12 17:21:03,2022-06-17 10:07:40,2022-06-07 15:06:39,1,2022,5,3,17,35.69903935185185,25.906666666666663
58024,398,32634,2022-05-07 20:13:50,2022-06-11 21:56:09,,0,2022,5,5,20,35.07105324074074,
85373,896,47913,2020-09-14 17:05:16,2020-12-23 14:16:36,2022-10-06 09:35:31,2,2020,9,0,17,99.88287037037036,751.6876736111111
30598,1119,18923,2023-04-02 20:55:50,2023-05-05 10:02:20,,0,2023,4,6,20,32.54618055555556,
69087,702,38967,2023-10-07 19:18:52,2024-01-03 09:37:54,2023-12-02 18:17:21,2,2023,10,5,19,87.59655092592592,55.95728009259259
11464,1123,6484,2023-03-15 19:58:20,2023-03-19 16:22:38,,0,2023,3,2,19,3.850208333333333,
76838,673,43096,2024-07-16 15:08:06,2024-08-02 09:34:15,,0,2024,7,1,15,16.768159722222222,
9257,954,5265,2023-04-13 15:19:07,2023-05-16 10:20:33,,0,2023,4,3,15,32.79266203703704,
65750,1256,37108,2024-11-12 11:59:00,2024-11-27 17:10:50,,0,2024,11,1,11,15.216550925925926,
79501,215,44383,2022-10-12 19:52:44,2022-11-16 18:52:54,2024-03-29 13:42:25,0,2022,10,2,19,34.958449074074075,533.7428356481481
23495,555,13911,2023-03-01 12:21:49,2023-06-07 12:56:26,2023-04-26 15:25:27,2,2023,3,2,12,98.02403935185184,56.12752314814815
20514,1299,12077,2022-04-26 15:19:17,2022-05-05 12:23:30,,0,2022,4,1,15,8.87792824074074,
86212,106,48486,2020-12-09 21:57:29,2021-01-20 15:48:28,2021-01-05 18:02:09,1,2020,12,2,21,41.743738425925926,26.836574074074075
80404,222,44721,2020-12-17 20:28:35,2021-04-18 19:05:40,2021-03-19 09:06:28,2,2020,12,3,20,121.94241898148148,91.52630787037036
86976,1437,48877,2024-12-05 10:50:22,,2024-12-25 11:17:12,1,2024,12,3,10,,20.018634259259255
50741,68,29799,2020-01-14 14:10:36,2020-08-30 12:13:41,2023-10-26 10:16:14,0,2020,1,1,14,228.9188078703704,1380.8372453703705
40166,245,24569,2020-01-07 12:01:29,2020-08-10 10:43:00,,0,2020,1,1,12,215.9454976851852,
22584,387,13456,2021-08-07 21:43:08,2021-08-27 19:11:46,,0,2021,8,5,21,19.89488425925926,
21609,1200,12801,2023-10-11 20:11:35,2024-01-04 16:13:42,,0,2023,10,2,20,84.83480324074074,
95804,384,53772,2024-03-18 16:52:00,2024-06-16 18:00:55,2024-08-20 14:23:13,1,2024,3,0,16,90.0478587962963,154.89667824074073
40244,311,24343,2022-03-05 13:30:41,2022-03-20 19:05:01,,0,2022,3,5,13,15.232175925925926,
59722,49,33171,2020-08-27 16:37:22,2020-10-03 13:20:56,2020-09-19 09:18:39,1,2020,8,3,16,36.86358796296296,22.69533564814815
97659,912,54873,2023-05-04 17:01:34,2023-06-09 16:19:04,,0,2023,5,3,17,35.970486111111114,
98389,1106,55370,2022-11-09 19:02:52,2022-11-19 14:14:57,,0,2022,11,2,19,9.80005787037037,
38262,633,24075,2024-01-19 21:28:26,2024-04-25 20:56:42,2024-03-20 20:14:53,2,2024,1,4,21,96.97796296296296,60.94892361111111
33899,298,21294,2022-08-20 15:58:38,2022-11-20 08:23:00,2022-10-18 20:23:36,2,2022,8,5,15,91.68358796296296,59.18400462962963
53577,67,30933,2022-05-18 12:20:48,2022-05-25 12:01:56,2023-04-21 19:00:14,0,2022,5,2,12,6.986898148148148,338.27738425925924
95375,918,53117,2021-04-23 12:59:05,2021-05-22 20:10:10,2021-05-16 23:00:39,1,2021,4,4,12,29.299363425925925,23.41775462962963
17054,1331,9955,2023-05-21 20:41:26,2023-05-25 20:35:39,,0,2023,5,6,20,3.995983796296296,
65956,379,37196,2020-10-30 21:46:01,2021-03-28 21:41:32,2020-12-19 19:52:51,2,2020,10,4,21,148.99688657407407,49.92141203703704
32929,396,20621,2021-06-21 17:35:38,2021-07-11 13:38:36,,0,2021,6,0,17,19.83539351851852,
100915,1061,57106,2023-10-10 19:43:30,2023-10-25 16:24:48,,0,2023,10,1,19,14.862013888888889,
12735,1042,7207,2023-06-28 14:17:17,2023-09-03 18:08:53,,0,2023,6,2,14,67.16083333333333,
91143,1295,51212,2023-05-09 10:26:34,2023-05-14 20:42:46,,0,2023,5,1,10,5.4279166666666665,
21095,1207,12441,2024-09-10 20:06:42,2024-09-10 20:07:34,,0,2024,9,1,20,0.0006018518518518,
50220,877,28575,2022-01-13 15:29:21,2022-03-09 17:31:47,2022-02-19 11:17:54,1,2022,1,3,15,55.08502314814815,36.825381944444445
66400,327,37512,2021-07-22 18:00:37,2021-07-24 17:07:27,,0,2021,7,3,18,1.963078703703704,
68102,537,38543,2024-12-22 16:22:38,,,0,2024,12,6,16,,
6038,166,3357,2021-03-06 20:38:23,2021-04-22 20:09:16,,0,2021,3,5,20,46.97978009259259,
10620,734,6100,2024-09-07 14:14:00,2024-12-03 18:41:38,2024-11-04 07:35:24,2,2024,9,5,14,87.18585648148148,57.723194444444445
26289,710,15803,2024-09-24 09:07:04,2024-11-22 18:45:12,2024-10-22 09:20:33,1,2024,9,1,9,59.40148148148148,28.00936342592593
38215,327,24009,2022-03-04 13:08:42,2022-05-11 09:01:45,2022-05-02 23:34:02,2,2022,3,4,13,67.82850694444444,59.43425925925926
54055,398,30994,2023-11-09 19:36:42,2023-12-13 20:25:55,,0,2023,11,3,19,34.034178240740744,
49746,1408,29419,2024-11-04 09:32:38,,2024-12-03 13:17:16,1,2024,11,0,9,,29.15599537037037
16853,1274,9846,2020-01-14 13:38:23,2020-12-22 15:39:01,2020-10-11 09:47:46,1,2020,1,1,13,343.08377314814817,270.839849537037
94012,33,52750,2022-04-10 10:31:23,2022-05-25 18:51:28,2022-05-01 00:13:30,1,2022,4,6,10,45.34728009259259,20.57091435185185
29658,1066,18198,2024-08-13 21:05:00,2024-09-15 11:36:44,,0,2024,8,1,21,32.60537037037037,
64675,1285,36323,2020-11-27 15:08:11,2020-12-30 10:17:58,,0,2020,11,4,15,32.79846064814815,
20334,1201,11961,2024-10-23 15:37:09,2024-11-21 11:17:23,,0,2024,10,2,15,28.819606481481483,
77453,194,43323,2023-03-27 17:51:46,2023-06-19 09:58:01,2023-05-23 19:49:38,2,2023,3,0,17,83.67100694444444,57.08185185185185
20751,1251,12218,2024-10-06 09:01:21,2024-11-05 12:26:34,,0,2024,10,6,9,30.142511574074074,
5631,4,3085,2021-06-07 15:00:35,2021-11-07 16:46:20,2021-07-05 22:48:52,1,2021,6,0,15,153.0734375,28.32519675925926
21756,1413,12874,2024-07-18 21:07:21,2024-07-30 21:56:11,,0,2024,7,3,21,12.033912037037036,
15009,786,8635,2021-05-20 18:25:26,2021-06-24 20:14:52,,0,2021,5,3,18,35.07599537037037,
100299,1290,56674,2022-11-14 19:48:51,2023-03-26 14:31:05,2024-11-18 11:59:51,2,2022,11,0,19,131.7793287037037,734.6743055555555
1381,137,814,2020-01-05 21:54:37,2020-01-06 16:29:59,,0,2020,1,6,21,0.7745601851851852,
29450,1319,17965,2023-03-09 16:33:03,2023-04-14 08:38:48,,0,2023,3,3,16,35.670659722222226,
19622,1299,11524,2022-02-23 10:40:27,2022-03-21 22:58:14,,0,2022,2,2,10,26.51234953703704,
85581,1029,48059,2024-10-26 18:30:04,2024-12-02 17:29:02,2024-11-20 10:57:08,1,2024,10,5,18,36.95761574074074,24.68546296296296
44067,901,25515,2021-06-12 17:49:40,2021-06-15 13:26:50,,0,2021,6,5,17,2.817476851851852,
91000,360,51176,2023-09-27 18:37:57,2023-10-26 20:12:39,,0,2023,9,2,18,29.06576388888889,
40333,311,25137,2022-12-14 15:52:06,2022-12-14 15:52:15,,0,2022,12,2,15,0.0001041666666666,
84561,443,47366,2023-04-25 19:45:24,2023-06-12 11:54:35,2023-05-23 11:13:00,1,2023,4,1,19,47.67304398148149,27.644166666666667
20709,1006,12194,2024-04-25 10:05:38,2024-05-23 09:17:34,,0,2024,4,3,10,27.96662037037037,
12901,919,7334,2020-11-30 21:28:55,2021-03-15 16:48:18,2021-01-19 10:51:37,2,2020,11,0,21,104.8051273148148,49.55743055555556
92842,1178,52112,2024-12-13 13:19:32,,,0,2024,12,4,13,,
78382,1304,43865,2023-04-02 11:32:38,2023-12-30 16:27:30,2024-12-20 09:55:51,2,2023,4,6,11,272.2047685185185,627.9327893518519
15662,14,9087,2021-04-24 21:35:47,2021-06-02 21:53:35,,0,2021,4,5,21,39.01236111111111,
66423,363,37511,2021-12-03 17:41:43,2022-01-03 08:46:29,,0,2021,12,4,17,30.628310185185185,
44670,287,26804,2020-12-02 21:47:55,2021-01-19 08:40:33,2020-12-31 09:34:17,1,2020,12,2,21,47.453217592592594,28.490532407407407
41048,432,24391,2022-09-22 18:16:47,2022-11-09 13:46:28,2022-10-16 15:48:47,1,2022,9,3,18,47.812280092592594,23.897222222222226
95270,834,53478,2021-09-01 09:01:14,2021-09-27 17:44:49,,0,2021,9,2,9,26.36359953703704,
100050,960,56536,2022-05-04 18:22:33,2022-08-07 16:11:39,2022-06-26 21:09:31,2,2022,5,2,18,94.90909722222224,53.11594907407408
46060,547,27375,2023-12-07 19:15:00,2024-01-14 19:43:10,,0,2023,12,3,19,38.01956018518519,
3724,1081,2026,2022-11-07 11:00:13,2022-12-05 16:25:35,,0,2022,11,0,11,28.225949074074077,
90494,634,50794,2024-09-24 21:40:06,,2024-11-15 12:14:00,2,2024,9,1,21,,51.606875
93226,420,52319,2022-09-21 13:38:16,2022-11-03 22:23:56,2022-10-19 20:42:18,1,2022,9,2,13,43.3650462962963,28.294467592592596
39762,760,24335,2020-10-12 21:23:56,2020-12-05 17:45:02,2020-11-08 21:12:13,1,2020,10,0,21,53.84798611111111,26.991863425925924
49581,1123,29095,2023-09-11 20:23:53,2023-12-13 10:12:52,2023-11-09 14:21:08,2,2023,9,0,20,92.57568287037036,58.74809027777778
71065,986,40593,2021-10-22 20:47:54,2022-02-17 17:39:24,2021-12-17 09:41:42,2,2021,10,4,20,117.86909722222222,55.53736111111111
66050,658,37260,2023-08-19 17:14:59,2023-08-24 19:27:56,,0,2023,8,5,17,5.092326388888889,
9368,20,5343,2021-05-26 10:10:07,2021-06-04 09:51:43,,0,2021,5,2,10,8.987222222222222,
68088,420,38532,2022-03-02 12:44:12,2022-05-03 13:40:03,2022-03-26 18:10:00,1,2022,3,2,12,62.03878472222223,24.22625
66943,846,37829,2022-01-05 18:20:30,2022-02-17 15:33:31,,0,2022,1,2,18,42.884039351851854,
14197,990,8093,2021-11-02 10:27:15,2021-11-16 08:45:21,,0,2021,11,1,10,13.929236111111113,
69196,365,39289,2024-04-15 09:49:44,2024-04-15 12:08:48,,0,2024,4,0,9,0.096574074074074,
24417,1085,14473,2023-03-21 19:05:27,2023-04-11 11:22:54,,0,2023,3,1,19,20.678784722222225,
100353,114,56709,2022-08-06 10:06:45,2022-10-16 13:54:19,2022-09-26 09:42:42,2,2022,8,5,10,71.1580324074074,50.98329861111111
9446,916,5400,2021-03-03 19:01:36,2021-06-08 17:06:09,2021-04-24 15:34:01,2,2021,3,2,19,96.9198263888889,51.85584490740741
86288,1388,48495,2023-04-01 21:14:39,2023-04-29 11:30:05,,0,2023,4,5,21,27.594050925925927,
97524,554,54734,2023-10-10 21:55:56,2023-11-22 17:29:53,,0,2023,10,1,21,42.81524305555556,
40316,311,25013,2022-08-08 08:36:57,2022-08-08 11:15:04,,0,2022,8,0,8,0.1098032407407407,
13811,1201,7867,2023-09-19 19:25:34,2023-10-15 17:41:37,2023-10-10 16:34:40,1,2023,9,1,19,25.9278125,20.881319444444443
6553,1319,3648,2024-06-14 15:15:14,2024-08-25 17:12:06,,0,2024,6,4,15,72.0811574074074,
31340,450,19452,2023-03-14 20:26:34,2023-05-10 15:25:13,2023-05-04 14:11:26,2,2023,3,1,20,56.790729166666665,50.73949074074074
96172,896,53999,2020-09-14 17:28:35,2020-12-23 14:17:30,2020-11-12 08:46:13,2,2020,9,0,17,99.86730324074074,58.63724537037037
68260,890,38665,2021-03-17 15:32:55,2021-03-27 09:57:05,,0,2021,3,2,15,9.766782407407408,
68376,302,38748,2022-02-21 13:13:40,2022-05-22 15:44:04,2022-05-16 12:26:40,2,2022,2,0,13,90.10444444444444,83.96736111111112
37461,420,23576,2021-03-08 17:57:27,2021-06-09 09:43:49,2021-06-06 19:11:56,2,2021,3,0,17,92.65719907407409,90.05172453703703
25659,842,15340,2020-11-26 20:00:09,2020-11-27 13:26:44,,0,2020,11,3,20,0.7267939814814814,
44724,633,26840,2024-03-20 19:27:43,2024-04-25 20:56:32,2024-04-14 22:57:08,1,2024,3,2,19,36.06167824074074,25.145428240740745
78037,541,43734,2023-04-26 09:11:15,2023-08-20 18:12:04,2023-06-15 00:30:59,2,2023,4,2,9,116.37556712962964,49.638703703703705
45783,426,27601,2021-07-31 17:33:51,2021-08-05 21:52:06,,0,2021,7,5,17,5.1793402777777775,
75474,379,42577,2020-12-19 20:23:38,2021-03-09 14:47:10,,0,2020,12,5,20,79.7663425925926,
78928,1360,44137,2023-04-19 21:31:58,2023-05-19 12:23:44,,0,2023,4,2,21,29.619282407407407,
79716,82,44497,2021-12-14 10:08:09,2021-12-29 14:57:08,,0,2021,12,1,10,15.20068287037037,
45382,365,27322,2024-05-21 19:11:31,2024-05-21 19:16:37,,0,2024,5,1,19,0.0035416666666666,
10981,261,6262,2022-10-16 18:18:11,2022-10-28 08:11:19,2023-03-26 10:48:38,0,2022,10,6,18,11.578564814814817,160.6878125
10152,604,5894,2024-12-06 21:58:44,2024-12-28 21:03:34,,0,2024,12,4,21,21.96168981481481,
8807,943,4975,2022-01-12 19:58:07,2022-03-14 15:14:55,,0,2022,1,2,19,60.803333333333335,
77446,854,43337,2021-08-17 11:51:48,2021-09-22 12:05:30,,0,2021,8,1,11,36.00951388888889,
16792,1413,9816,2024-02-26 19:42:16,2024-03-25 09:49:09,,0,2024,2,0,19,27.58811342592593,
22824,378,13571,2023-08-29 18:51:06,2023-11-27 23:10:23,2023-10-28 16:41:05,2,2023,8,1,18,90.18005787037038,59.90971064814815
21556,785,12765,2020-10-07 16:37:31,2020-11-08 14:10:42,,0,2020,10,2,16,31.89804398148148,
6404,943,3304,2021-06-17 18:02:35,2021-11-11 18:09:20,2021-10-10 07:25:00,1,2021,6,3,18,147.0046875,114.5572337962963
29287,1044,17902,2023-03-17 12:25:06,2023-05-18 20:57:53,,0,2023,3,4,12,62.35609953703704,
29129,1412,17795,2023-09-23 17:30:09,2023-09-26 15:29:03,,0,2023,9,5,17,2.9159027777777777,
56005,272,31601,2021-03-06 16:13:22,2021-03-08 20:57:48,2022-09-29 09:22:04,0,2021,3,5,16,2.1975231481481483,571.714375
4704,944,2570,2021-08-04 11:42:08,2021-10-09 20:15:31,,0,2021,8,2,11,66.3565162037037,
66672,1300,37664,2022-06-23 17:31:08,2022-08-13 17:30:57,,0,2022,6,3,17,50.99987268518519,
81164,1350,45199,2023-03-06 11:16:18,2023-04-12 19:48:01,,0,2023,3,0,11,37.35535879629629,
36065,555,22773,2021-11-27 21:07:52,2021-12-07 21:08:19,,0,2021,11,5,21,10.0003125,
56965,200,32053,2021-01-18 19:35:25,2021-03-06 09:38:36,2022-02-14 18:08:29,0,2021,1,0,19,46.58554398148148,391.9396296296296
19967,1331,11698,2024-10-08 15:10:39,2024-10-08 19:13:12,,0,2024,10,1,15,0.1684375,
71252,1331,40731,2020-10-13 22:51:28,2020-10-14 08:57:28,,0,2020,10,1,22,0.4208333333333333,
101518,960,57550,2021-05-20 09:29:06,2021-06-25 13:51:55,,0,2021,5,3,9,36.18251157407408,
58042,399,32527,2023-05-04 16:35:17,2023-06-05 16:26:56,,0,2023,5,3,16,31.99420138888889,
42261,628,24417,2022-12-11 19:57:11,2023-02-15 08:35:09,,0,2022,12,6,19,65.52636574074074,
597,4,335,2021-03-17 16:33:41,2021-04-22 15:42:30,2022-03-19 18:39:24,0,2021,3,2,16,35.96445601851852,367.0873032407408
62649,965,34875,2022-02-13 13:55:33,2022-05-14 22:05:09,2022-04-05 05:53:27,2,2022,2,6,13,90.34,50.66520833333333
88613,1318,49792,2024-05-10 16:55:49,2024-09-23 10:58:29,2024-08-25 11:47:46,2,2024,5,4,16,135.75185185185185,106.78607638888889
63488,443,35480,2022-05-04 17:47:10,2022-05-29 12:13:20,,0,2022,5,2,17,24.76817129629629,
79693,852,44448,2021-07-02 20:49:59,2021-10-24 17:28:00,,0,2021,7,4,20,113.8597337962963,
15146,188,8739,2021-04-23 16:05:00,2021-05-07 15:38:42,,0,2021,4,4,16,13.981736111111111,
30838,365,19095,2024-05-25 16:11:19,2024-05-25 16:13:58,,0,2024,5,5,16,0.0018402777777777,
26814,1085,16244,2024-03-18 08:47:40,2024-03-18 21:52:23,,0,2024,3,0,8,0.5449421296296296,
1458,504,836,2023-02-20 17:29:09,2023-02-21 13:06:57,,0,2023,2,0,17,0.8179166666666666,
93157,1295,52256,2020-06-22 13:00:31,2020-07-09 14:53:36,,0,2020,6,0,13,17.078530092592594,
66619,633,37634,2022-09-23 08:57:37,2022-10-10 09:29:19,,0,2022,9,4,8,17.02201388888889,
65027,963,36588,2021-10-18 17:29:51,2022-01-04 17:57:14,2021-12-14 10:21:06,2,2021,10,0,17,78.0190162037037,56.70225694444444
53218,111,30719,2020-01-14 20:40:37,2020-08-29 14:33:19,,0,2020,1,1,20,227.7449305555556,
96949,198,54463,2020-09-11 19:20:15,2020-10-17 17:04:14,2020-10-08 23:47:23,1,2020,9,4,19,35.90554398148148,27.18550925925926
11331,734,6133,2024-12-01 20:52:37,,2024-12-28 09:00:24,1,2024,12,6,20,,26.505405092592596
58858,1039,32193,2023-05-20 19:49:21,2023-06-15 14:32:24,2023-06-09 17:37:45,1,2023,5,5,19,25.77989583333333,19.90861111111111
15011,789,8637,2020-12-08 17:23:16,2021-01-01 16:39:16,,0,2020,12,1,17,23.969444444444445,
5135,1331,2834,2021-07-05 11:33:57,2021-07-18 14:33:21,,0,2021,7,0,11,13.124583333333334,
45263,270,27210,2020-11-30 18:28:23,2021-01-13 20:53:17,2020-12-21 12:38:10,1,2020,11,0,18,44.100625,20.756793981481483
28093,15,17106,2021-01-13 17:47:30,2021-01-14 11:59:18,2022-04-28 14:45:26,0,2021,1,2,17,0.7581944444444444,469.8735648148148
91341,1125,51321,2024-09-03 11:52:28,2024-10-12 14:37:42,,0,2024,9,1,11,39.11474537037037,
94839,636,52752,2022-12-10 18:48:01,2023-02-26 18:30:32,2023-04-26 10:10:41,2,2022,12,5,18,77.9878587962963,136.64074074074074
40963,398,24582,2021-07-02 17:51:18,2021-08-01 21:54:44,,0,2021,7,4,17,30.169050925925927,
74445,99,42326,2020-12-06 14:45:17,2020-12-11 11:33:17,,0,2020,12,6,14,4.866666666666666,
14626,283,8392,2023-02-25 20:36:00,2023-03-27 18:14:37,2023-03-25 11:18:57,1,2023,2,5,20,29.90181712962963,27.61315972222222
31309,794,19434,2020-05-29 16:57:46,2020-12-02 14:38:18,2020-11-04 14:13:19,2,2020,5,4,16,186.90314814814812,158.8857986111111
35058,302,22044,2022-09-19 15:30:14,2023-03-08 15:26:58,2022-11-15 16:10:20,2,2022,9,0,15,169.99773148148148,57.02784722222222
73269,10,41780,2021-03-17 20:59:21,2021-03-19 11:47:22,,0,2021,3,2,20,1.6166782407407407,
27985,171,17030,2021-07-02 20:08:59,2021-10-11 16:08:26,,0,2021,7,4,20,100.83295138888889,
38639,311,24227,2023-09-08 13:02:29,2023-09-12 14:53:01,,0,2023,9,4,13,4.076759259259259,
23698,916,14033,2020-11-10 17:56:53,2021-01-15 16:02:38,2021-01-03 14:46:46,2,2020,11,1,17,65.92065972222223,53.86797453703704
102183,1357,58018,2023-05-11 14:10:08,2023-06-05 19:01:39,,0,2023,5,3,14,25.20244212962963,
47610,96,28316,2023-09-13 15:57:37,2023-10-08 18:38:15,2024-04-26 15:18:17,0,2023,9,2,15,25.11155092592593,225.9726851851852
10008,541,5806,2024-06-05 17:25:46,2024-09-27 12:35:08,2024-08-25 15:17:59,1,2024,6,2,17,113.7981712962963,80.91126157407408
17807,1331,10327,2023-02-27 19:49:03,2023-03-07 21:19:32,,0,2023,2,0,19,8.062835648148148,
72267,378,41367,2020-10-12 21:33:27,2020-11-02 21:58:51,,0,2020,10,0,21,21.01763888888889,
74394,531,42293,2023-06-10 11:08:12,2023-06-13 08:04:37,,0,2023,6,5,11,2.872511574074074,
20853,858,12271,2021-06-05 08:29:09,2021-10-13 09:46:55,,0,2021,6,5,8,130.05400462962962,
25107,645,14947,2023-12-23 16:57:04,2024-01-16 11:03:20,,0,2023,12,5,16,23.75435185185185,
70864,1447,40428,2024-12-20 11:19:00,,,0,2024,12,4,11,,
62103,340,34502,2022-06-17 14:19:01,2023-03-30 15:56:31,2023-05-22 10:38:06,2,2022,6,4,14,286.0677083333333,338.84658564814816
2985,1327,1756,2023-05-12 14:03:22,2023-06-20 16:18:44,,0,2023,5,4,14,39.09400462962963,
13445,1332,7642,2021-12-10 11:22:18,2022-05-01 18:24:11,,0,2021,12,4,11,142.29297453703705,
71284,117,40749,2022-02-28 21:22:44,2022-03-08 12:22:30,,0,2022,2,0,21,7.624837962962963,
24461,1167,14431,2023-11-21 13:26:06,2023-12-07 13:26:40,,0,2023,11,1,13,16.000393518518518,
50933,633,29870,2022-12-10 19:48:30,2023-02-17 09:26:13,,0,2022,12,5,19,68.56785879629629,
7627,311,4148,2022-04-04 13:21:02,2022-06-13 19:27:53,2022-05-31 12:54:38,2,2022,4,0,13,70.25475694444444,56.98166666666667
36667,960,23106,2022-06-20 12:19:18,2022-08-18 17:04:48,2023-04-18 17:33:49,1,2022,6,0,12,59.19826388888889,302.21841435185183
96200,1388,54014,2023-03-17 12:15:14,2023-06-20 21:25:19,2023-05-15 20:48:24,2,2023,3,4,12,95.3820023148148,59.35636574074074
90170,1044,50649,2024-12-19 13:03:15,,,0,2024,12,3,13,,
10763,1331,6065,2021-11-12 08:30:33,2021-12-05 11:28:03,,0,2021,11,4,8,23.12326388888889,
29627,361,18173,2020-10-20 15:14:20,2020-12-07 17:05:20,2020-11-15 08:39:52,1,2020,10,1,15,48.07708333333333,25.726064814814816
24059,1375,14286,2023-04-11 20:28:50,2023-08-18 20:29:05,2023-06-02 19:25:16,2,2023,4,1,20,129.0001736111111,51.95585648148148
73966,313,42117,2023-05-05 13:01:59,2023-08-25 13:10:27,2023-05-27 14:27:08,1,2023,5,4,13,112.00587962962965,22.059131944444445
95990,631,53653,2023-02-25 11:29:29,2023-03-18 08:04:43,,0,2023,2,5,11,20.857800925925925,
4678,944,2601,2021-04-29 16:00:50,2021-05-19 16:26:49,,0,2021,4,3,16,20.018043981481483,
11820,4,6649,2021-01-10 17:56:41,2021-01-21 09:30:16,2021-05-06 02:05:48,0,2021,1,6,17,10.64832175925926,115.33966435185184
11613,858,6543,2020-12-16 20:02:54,2021-02-28 13:19:01,2021-01-13 20:10:25,1,2020,12,2,20,73.71952546296296,28.005219907407408
32160,234,20064,2022-04-10 18:29:21,2022-05-16 13:31:34,2022-06-09 16:59:21,1,2022,4,6,18,35.79320601851852,59.9375
68637,37,38914,2020-09-07 17:55:46,2020-10-19 15:43:34,2020-10-06 19:47:48,1,2020,9,0,17,41.90819444444445,29.077800925925924
54141,420,30833,2023-05-22 19:27:46,2023-09-05 09:02:20,2023-08-27 13:27:25,2,2023,5,0,19,105.5656712962963,96.74975694444444
58130,445,32664,2024-03-10 20:17:04,2024-05-02 15:56:30,,0,2024,3,6,20,52.81905092592593,
69956,805,39847,2020-09-27 15:00:10,2020-10-25 16:34:01,,0,2020,9,6,15,28.06517361111111,
101488,262,57525,2020-01-09 13:59:24,2020-08-11 10:12:51,,0,2020,1,3,13,214.8426736111111,
14465,450,8268,2021-11-06 12:55:38,2021-12-06 19:47:38,2021-12-06 18:40:22,1,2021,11,5,12,30.28611111111111,30.239398148148148
61580,1269,34153,2022-01-13 11:47:29,2022-02-15 10:03:57,,0,2022,1,3,11,32.92810185185185,
87330,336,49073,2022-10-19 14:12:17,2022-11-16 18:04:06,,0,2022,10,2,14,28.160983796296296,
78018,91,43724,2020-09-11 21:19:21,2020-09-13 22:05:51,,0,2020,9,4,21,2.0322916666666666,
82422,200,45892,2021-08-09 12:34:16,2021-12-16 18:52:16,2021-11-11 10:09:20,2,2021,8,0,12,129.2625,93.89935185185185
66986,15,37871,2021-01-09 14:38:54,2021-05-19 22:08:04,2021-04-13 21:38:02,2,2021,1,5,14,130.3119212962963,94.29106481481482
7628,311,4260,2024-04-22 19:35:56,2024-04-23 20:05:38,,0,2024,4,0,19,1.020625,
728,548,430,2023-06-05 17:28:04,2023-06-06 19:05:36,,0,2023,6,0,17,1.0677314814814816,
67678,372,38244,2021-01-06 17:24:45,2021-03-07 11:12:26,,0,2021,1,2,17,59.74144675925926,
99395,888,56041,2021-12-15 14:29:31,2022-02-22 19:13:43,,0,2021,12,2,14,69.1973611111111,
73296,43,41771,2020-09-25 16:10:27,2020-12-12 18:18:51,2020-11-19 07:27:27,2,2020,9,4,16,78.08916666666667,54.636805555555554
28378,1231,17282,2023-10-08 19:19:16,2023-10-23 17:48:14,,0,2023,10,6,19,14.936782407407408,
100193,114,56621,2022-01-13 13:50:04,2022-08-10 10:46:10,2022-03-22 11:53:54,2,2022,1,3,13,208.87229166666663,67.9193287037037
21342,1331,12630,2021-05-02 17:50:59,2021-05-04 13:02:31,,0,2021,5,6,17,1.7996759259259258,
2488,548,1377,2023-10-23 21:29:20,2023-11-13 07:51:56,,0,2023,10,0,21,20.43236111111111,
32649,365,20419,2024-05-28 14:47:08,2024-05-28 14:50:30,,0,2024,5,1,14,0.0023379629629629,
25441,281,15216,2023-03-01 21:07:33,2023-03-23 20:53:39,,0,2023,3,2,21,21.990347222222223,
20090,141,11788,2021-11-15 12:49:52,2021-11-18 13:53:24,2023-02-25 22:41:09,0,2021,11,0,12,3.0441203703703703,467.41061342592593
22461,287,13374,2021-07-05 21:45:05,2022-01-03 16:53:15,2021-11-12 10:37:50,2,2021,7,0,21,181.79733796296296,129.53663194444445
85889,890,48272,2022-06-26 18:24:54,2022-08-08 18:00:46,,0,2022,6,6,18,42.98324074074074,
79301,194,44278,2024-03-21 17:51:07,2024-06-05 16:44:56,2024-05-13 23:07:09,2,2024,3,3,17,75.95403935185185,53.21946759259259
57568,35,32412,2021-03-13 15:32:16,2021-06-11 18:48:42,2021-05-06 09:35:27,2,2021,3,5,15,90.13641203703703,53.75221064814815
52616,365,30482,2024-05-24 21:08:39,2024-05-24 21:11:47,,0,2024,5,4,21,0.0021759259259259,
